ID,RA,DEC,zml,X,Y,Z,PROB_GAL_GAIA,PROB_GAL,sigma_68,pdf_means_0,pdf_means_1,pdf_means_2,pdf_stds_0,pdf_stds_1,pdf_stds_2,pdf_weights_0,pdf_weights_1,pdf_weights_2,dis
iDR5_3_SPLUS-s25s32_0001493,49.91350696774417,-32.8863753704322,0.0597551055252552,96.93785181175456,115.17249474951068,-97.3365453789362,1.0,1.0,0.0139999985694885,0.057450097054243,0.0734553262591362,0.0763322412967681,0.0098727159202098,0.0137956673279404,0.0821551457047462,0.5729479789733887,0.4223489165306091,0.0047487351112067,179.2653165757656
iDR5_3_SPLUS-s25s32_0001634,48.62326661250447,-32.890471707589626,0.063755102455616,106.16266614659192,120.5165286416158,-103.863720532998,1.0,1.0,0.0259999986737966,0.0814002156257629,0.0484235808253288,0.1470605731010437,0.020383957773447,0.0173599384725093,0.1087903827428817,0.577308714389801,0.4167949259281158,0.0060205878689885,191.265307366848
iDR5_3_SPLUS-s25s32_0005746,49.25112126081228,-32.74523964141885,0.1609183698892593,265.0389689503025,307.6050379135246,-261.12445595602094,1.0,1.0,0.0209999978542327,0.1608925461769104,0.1612081229686737,0.1516985297203064,0.0173794850707054,0.0276106186211109,0.1123053804039955,0.5589115619659424,0.4275616109371185,0.0129763353615999,482.755109667778
iDR5_3_SPLUS-s25s32_0005781,49.66391772853923,-32.750016989534814,0.0551632642745971,90.089196363001,106.09401657821974,-89.52579446076106,0.9900000095367432,0.9980000257492064,0.007999999448657,0.055040393024683,0.0723887458443641,0.0715624094009399,0.0054303649812936,0.0121167749166488,0.0673006474971771,0.7913044095039368,0.2042468190193176,0.0045643802732229,165.48979282379128
iDR5_3_SPLUS-s25s32_0007047,49.25815799385457,-32.70873430044131,0.0664897933602333,109.54057259720186,127.16470255470092,-107.78698886707204,1.0,0.9980000257492064,0.0120000001043081,0.0653212815523147,0.0737726613879203,0.1299895644187927,0.00893378816545,0.0144538842141628,0.0817237049341201,0.5670195817947388,0.42720627784729,0.0056626414880156,199.46938008069992
iDR5_3_SPLUS-s25s32_0009138,48.6376105149709,-32.64384505964532,0.0693265348672866,115.72738427124544,131.4407842579472,-112.18738206116235,1.0,1.0,0.0104999970644712,0.0682989656925201,0.0787783861160278,0.1220597624778747,0.0077847503125667,0.0126709081232547,0.0775686800479888,0.6128742098808289,0.3802934288978576,0.0072815595194697,207.9796046018598
iDR5_3_SPLUS-s25s32_0012315,49.38586700954336,-32.539793849947934,0.0425918325781822,70.11965305936539,81.76917427111897,-68.72855458370071,1.0,1.0,0.0150000005960464,0.050614945590496,0.0403988622128963,0.1465416103601455,0.0166426971554756,0.0107813514769077,0.1114855334162712,0.5217110514640808,0.4730962514877319,0.005203815177083,127.7754977345466
iDR5_3_SPLUS-s25s32_0013568,49.985382942333935,-32.48511653321306,0.1123265326023101,182.76968068498215,217.7036065919941,-180.98517297631983,1.0,0.9679999947547911,0.0099999979138374,0.1133152395486831,0.1076928228139877,0.1235476583242416,0.0083329025655984,0.0115712583065032,0.062529444694519,0.6144803762435913,0.3772300779819488,0.008397789672017,336.9795978069303
iDR5_3_SPLUS-s25s32_0014454,48.607049067169655,-32.45903544345639,0.1526734679937362,255.53910961805272,289.9241214857319,-245.8179360816638,1.0,1.0,0.0169999971985816,0.1553933024406433,0.1437305510044098,0.0739587172865867,0.0141927124932408,0.0188831277191638,0.0993198305368423,0.5578304529190063,0.4327526688575744,0.0099991932511329,458.02040398120863
iDR5_3_SPLUS-s25s32_0014667,49.70544158570941,-32.45456661134134,0.055408164858818,90.71057554045429,106.98283524936537,-89.20116055480595,1.0,1.0,0.0154999997466802,0.0524526387453079,0.0705514252185821,0.1114365309476852,0.009913045912981,0.0139600913971662,0.0921008810400962,0.5131627917289734,0.4818044900894165,0.0047008274123072,166.224494576454
iDR5_3_SPLUS-s25s32_0015263,49.0101419884525,-32.43599593839071,0.0455102026462554,75.58269468739219,86.97903444055218,-73.22916588157194,1.0,1.0,0.0240000002086162,0.0441565997898578,0.0773093029856681,0.165099635720253,0.0117199989035725,0.021508801728487,0.1172390431165695,0.5573433637619019,0.4366630315780639,0.0061238044872879,136.5306079387662
iDR5_3_SPLUS-s25s32_0018081,48.8820459731956,-32.351541247956,0.1099999994039535,183.3273558597976,210.01920618158775,-176.58712424222435,1.0,1.0,0.0190000012516975,0.115603394806385,0.0951562821865081,0.1084943637251854,0.0150779541581869,0.0167538523674011,0.0670337453484535,0.5767714977264404,0.4146473407745361,0.0087174158543348,329.9999982118605
iDR5_3_SPLUS-s25s32_0020333,49.86741546607726,-32.27623954809575,0.0392448976635932,64.16111258927252,76.1058827540906,-62.87053503160632,1.0,1.0,0.0160000007599592,0.0375327691435813,0.0589828640222549,0.0608440861105918,0.0090670939534902,0.012594892643392,0.0819037109613418,0.559284508228302,0.4368489682674408,0.0039825709536671,117.7346929907796
iDR5_3_SPLUS-s25s32_0023233,49.37364062402153,-32.192101616614806,0.134244903922081,221.9165099595762,258.6734950599531,-214.5607923695952,1.0,0.9980000257492064,0.0124999992549419,0.1371942460536956,0.1250072717666626,0.0660921260714531,0.0100994259119033,0.0117676258087158,0.0616094581782817,0.5991649031639099,0.3968830406665802,0.0037051970139145,402.734711766243
iDR5_3_SPLUS-s25s32_0024420,50.16833958232071,-32.1997851720414,0.0456734709441661,74.26737811699722,89.03838470282534,-73.01449260199583,1.0,0.9879999756813048,0.0089999996125698,0.0452332869172096,0.0505915842950344,0.0871148034930229,0.0074495919980108,0.0124273439869284,0.0808311700820922,0.673402726650238,0.3183688223361969,0.0081724114716053,137.0204128324983
iDR5_3_SPLUS-s25s32_0027871,48.94232092976166,-32.064395392482126,0.062755100429058,104.79262714307346,120.30531258288325,-99.94478840608916,1.0,0.9819999933242798,0.0079999975860118,0.0623740851879119,0.0677300542593002,0.115546777844429,0.0064004836603999,0.0115502458065748,0.0857337117195129,0.65239417552948,0.3432022929191589,0.0043545421212911,188.265301287174
iDR5_3_SPLUS-s25s32_0028555,49.08502852955796,-32.03900727980106,0.0591632649302482,98.5392748172246,113.69680465579609,-94.15771441797992,1.0,1.0,0.0089999996125698,0.0587930269539356,0.0684557259082794,0.1137787401676178,0.0073208222165703,0.0142346732318401,0.0786873400211334,0.7374571561813354,0.2540243864059448,0.007971417158842,177.4897947907446
iDR5_3_SPLUS-s25s32_0029632,48.85361310023215,-32.00282511155533,0.058326531201601,97.63613442238848,111.739653713342,-92.73237418063724,1.0,1.0,0.0119999963790178,0.0575129054486751,0.0687148496508598,0.1436180174350738,0.0080831088125705,0.0146307833492755,0.0901113077998161,0.6146588921546936,0.3778550624847412,0.0075289830565452,174.979593604803
iDR5_3_SPLUS-s25s32_0030613,49.34814512131432,-31.97732893015313,0.1355918496847152,224.78698271291387,261.7836076196507,-215.4216852890316,0.9829999804496764,1.0,0.0154999941587448,0.1363501548767089,0.1273484826087951,0.0903688371181488,0.012744715437293,0.0217271074652671,0.0994140058755874,0.6608959436416626,0.3276374936103821,0.0114125553518533,406.7755490541456
iDR5_3_SPLUS-s25s32_0032316,48.87966216168858,-31.58691973798888,0.0553265288472175,92.983531609618,106.51267773238943,-86.93868805208204,1.0,1.0,0.0184999983757734,0.0538948960602283,0.0779227763414383,0.1584170907735824,0.0119686238467693,0.0198925174772739,0.1041133552789688,0.6418212056159973,0.3491711020469665,0.0087320385500788,165.9795865416525
iDR5_3_SPLUS-s25s32_0039935,49.5226472967899,-31.816634424623352,0.0933265313506126,154.4385145789217,180.96906545936096,-147.6059471933757,1.0,0.9980000257492064,0.0115000009536743,0.0915871858596801,0.0981818959116935,0.0493404604494571,0.0095471581444144,0.0122398920357227,0.0683436691761016,0.5519463419914246,0.4410964250564575,0.0069123720750212,279.9795940518378
iDR5_3_SPLUS-s25s32_0040983,50.10052349336418,-31.84679618510632,0.0357551053166389,58.44684821576479,69.90294403853788,-56.59851901087031,0.9929999709129332,0.9879999756813048,0.0155000006780028,0.0326053164899349,0.0522032342851161,0.0816302895545959,0.0096064694225788,0.0125506240874528,0.0902162045240402,0.5094434022903442,0.4864037930965423,0.0041719749569892,107.2653159499167
iDR5_3_SPLUS-s25s32_0041249,48.87921732220927,-31.85731673531888,0.0633265301585197,106.11950834158074,121.55804006372462,-100.27231742843207,1.0,0.9980000257492064,0.0050000008195638,0.0634000673890113,0.0626360177993774,0.0775949209928512,0.0044145062565803,0.0079895369708538,0.0616803541779518,0.6973665952682495,0.2992215752601623,0.003626646939665,189.97959047555912
iDR5_3_SPLUS-s25s32_0042001,49.96787918402866,-31.88463073668355,0.0815918296575546,133.6875963991009,159.14140157932397,-129.293003964662,1.0,0.9950000047683716,0.025000000372529,0.0997537523508071,0.0727061405777931,0.1267724931240081,0.0221440233290195,0.0185012593865394,0.0891637653112411,0.5074198842048645,0.4847170710563659,0.0076307067647576,244.7754889726638
iDR5_3_SPLUS-s24s37_0002092,56.36354658821353,-31.55028817017117,0.0527551025152206,74.70777730269116,112.28918398273082,-82.81180316541146,1.0,1.0,0.0099999997764825,0.0516532659530639,0.0615247227251529,0.0950111150741577,0.0073866406455636,0.0117919351905584,0.0878420323133468,0.6026316285133362,0.3932998776435852,0.0041203945875167,158.2653075456618
iDR5_3_SPLUS-s24s37_0008069,55.96141227692225,-31.38822091670912,0.0599183700978755,85.89345560636082,127.15747282863832,-93.6225991121057,0.9929999709129332,1.0,0.0065000001341104,0.0605676062405109,0.0574544295668602,0.1244852989912033,0.0060357088223099,0.0074266418814659,0.062103159725666,0.6558800935745239,0.3349969983100891,0.0090706469491124,179.7551102936265
iDR5_3_SPLUS-s24s37_0013611,57.09672121425432,-31.21837492085128,0.0997551009058952,139.02753839134252,214.87689111308333,-155.10959559333497,1.0,0.9980000257492064,0.0234999991953372,0.1053145453333854,0.0923789143562316,0.0949165523052215,0.0221844352781772,0.0224305875599384,0.0912123471498489,0.5487248301506042,0.4410354197025299,0.0099362339824438,299.26530271768564
iDR5_3_SPLUS-s24s37_0017573,57.21596938043877,-31.106364671149286,0.1072449013590812,149.1611032221377,231.5944612059782,-166.21729943642725,1.0,1.0,0.0215000063180923,0.1123452708125114,0.099694974720478,0.1121049672365188,0.0209694541990757,0.0195340402424335,0.0896490663290023,0.63466876745224,0.3587932586669922,0.0065703974105417,321.7347040772436
iDR5_3_SPLUS-s24s37_0018634,56.95006028896244,-31.07648843354295,0.0556734725832939,78.01486753597406,119.90343215769587,-86.21291866938645,1.0,0.9950000047683716,0.0090000033378601,0.0540664084255695,0.0586720779538154,0.0905884131789207,0.0078641343861818,0.009415915235877,0.078531876206398,0.51945960521698,0.4760023057460785,0.0045630205422639,167.02041774988172
iDR5_3_SPLUS-s24s37_0023140,57.27733069160229,-30.94292305577984,0.1091632694005966,151.83698655274978,236.3047047038269,-168.38999532472917,1.0,1.0,0.0180000029504299,0.1081516146659851,0.112636998295784,0.1121324971318245,0.0152875017374753,0.0214839875698089,0.0997044593095779,0.5521559715270996,0.4362588822841644,0.0113086206838488,327.4898082017898
iDR5_3_SPLUS-s24s37_0023380,55.99021646978264,-30.932834234525497,0.0623265318572521,89.70917911691855,132.9503522315431,-96.11366283653328,0.996999979019165,0.9919999837875366,0.0084999967366456,0.0617536604404449,0.0705134570598602,0.1089187562465667,0.0060026627033948,0.0111527349799871,0.0842382311820983,0.6284713745117188,0.3683504462242126,0.0030923215672373,186.97959557175628
iDR5_3_SPLUS-s24s37_0026996,55.98605531479366,-30.83587900008,0.0558367371559143,80.45818938514086,119.22157088651326,-85.86249322134108,1.0,1.0,0.0109999999403953,0.0554237887263298,0.0683901309967041,0.1503844857215881,0.0081910137087106,0.0171095933765172,0.1021667718887329,0.7208359241485596,0.2674446105957031,0.0116154160350561,167.5102114677429
iDR5_3_SPLUS-s24s37_0030142,57.083825196605225,-30.75349653721117,0.0291632656008005,40.85723928910996,63.116599621414245,-44.73751663233003,1.0,0.9980000257492064,0.0085000004619359,0.0294587910175323,0.0287533327937126,0.0921299308538436,0.0084344018250703,0.0088794324547052,0.0808310806751251,0.5371496677398682,0.4568727016448974,0.0060520134866237,87.4897968024015
iDR5_3_SPLUS-s24s37_0030468,56.43462059740085,-30.742458022332418,0.0414081625640392,59.03058675921417,88.96475433117652,-63.50106814869636,1.0,1.0,0.0089999996125698,0.0407337397336959,0.0507372505962848,0.1093489527702331,0.0062073962762951,0.0111451856791973,0.0793716013431549,0.6341381072998047,0.3607632517814636,0.0049932412803173,124.2244876921176
iDR5_3_SPLUS-s24s37_0031768,56.87763701159146,-30.69828621914642,0.0504081659018993,71.0538078338569,108.90338444225677,-77.20270691933021,1.0,0.9980000257492064,0.0100000016391277,0.049098789691925,0.0551488921046257,0.1210282146930694,0.0086160209029912,0.011234987527132,0.090847298502922,0.5941371917724609,0.3989333212375641,0.0068901618942618,151.2244977056979
iDR5_3_SPLUS-s24s37_0031902,57.15906470015557,-30.68911313747129,0.1142449006438255,159.8370354843938,247.62980654840604,-174.92477498747195,1.0,1.0,0.0170000046491622,0.1161313205957412,0.1111125126481056,0.0604925453662872,0.0167147889733314,0.01683752797544,0.0848347693681716,0.606737494468689,0.3880995512008667,0.0049947602674365,342.73470193147654
iDR5_3_SPLUS-s24s37_0035619,57.01981286583888,-30.597317864565618,0.1344081610441208,188.93366395167888,291.15269724304414,-205.24171435469725,1.0,1.0,0.0269999988377094,0.1328320205211639,0.1359246373176574,0.1041870415210723,0.0285381972789764,0.0255280006676912,0.1232550144195556,0.570228099822998,0.4206860363483429,0.0088696107268333,403.2244831323624
iDR5_3_SPLUS-s24s37_0035852,57.10665722875129,-30.58796912500727,0.0865102037787437,121.3324142053308,187.59914810539368,-132.06492007264632,1.0,1.0,0.0175000019371509,0.0917891561985015,0.081871896982193,0.107134960591793,0.018145352602005,0.0160464830696582,0.0981812626123428,0.5551654100418091,0.4374240636825561,0.007481524720788,259.5306113362311
iDR5_3_SPLUS-s24s37_0036398,57.03197515669628,-30.57884023100074,0.06159183755517,86.56604202122247,133.46301737724937,-93.99964596817388,1.0,0.9980000257492064,0.0060000009834766,0.0608981288969516,0.0642378404736518,0.0822030305862426,0.0057975007221102,0.0070719746872782,0.0557069890201091,0.6718201637268066,0.3218457996845245,0.0062353429384529,184.77551266551
iDR5_3_SPLUS-s24s37_0039201,56.51095982417466,-30.447312508462137,0.0969183668494224,138.3078042940063,209.04716915112385,-147.3389318411981,1.0,1.0,0.0124999992549419,0.1012634932994842,0.0933937430381774,0.0556379929184913,0.0125477015972137,0.0110215824097394,0.0733298659324646,0.5407408475875854,0.4552043676376343,0.0041017429903149,290.7551005482672
iDR5_3_SPLUS-s24s37_0041039,55.97008322632055,-30.531963918580026,0.0787550956010818,113.8872628641966,168.65478695334224,-120.02724667026207,1.0,1.0,0.0195000004023313,0.0871681421995163,0.0741806626319885,0.1459310352802276,0.0204466469585895,0.0160884484648704,0.1014678180217742,0.5364032983779907,0.4562524259090423,0.0074895145371556,236.26528680324543
iDR5_3_SPLUS-s24s37_0042625,57.20027676048351,-30.55187118239197,0.0865918323397636,121.18500834041,188.0443189335037,-132.04861499458852,1.0,0.9980000257492064,0.0170000046491622,0.0847812816500663,0.1005965769290924,0.132664144039154,0.0119082815945148,0.0199229158461093,0.0976976454257965,0.5674176216125488,0.425334095954895,0.0071236472576856,259.7754970192908
iDR5_3_SPLUS-s24s37_0043328,57.08014545932617,-30.39158736128032,0.0555102042853832,78.06733368779759,120.58208271524887,-84.24902229210565,1.0,0.9850000143051147,0.0100000016391277,0.0551884248852729,0.0635343343019485,0.1756077110767364,0.0077383769676089,0.0160952396690845,0.1018249243497848,0.6795406341552734,0.3110392093658447,0.0096923317760229,166.5306128561496
iDR5_3_SPLUS-s24s37_0047378,55.8562354133369,-30.255888949830425,0.0405101999640464,58.92010587403155,86.88160917583734,-61.23474357710002,1.0,0.9950000047683716,0.0129999993368983,0.0394614599645137,0.0452462285757064,0.164357990026474,0.0109427776187658,0.0149105936288833,0.126898393034935,0.6242338418960571,0.3632686138153076,0.0121733415871858,121.5305998921392
iDR5_3_SPLUS-s25s39_0000744,60.59463234089938,-32.91337118689388,0.1726734638214111,213.51703389826235,378.8486989149801,-281.47693606843274,1.0,1.0,0.0109999999403953,0.1728397756814956,0.1670022159814834,0.0620803572237491,0.0102225430309772,0.0191654674708843,0.1004819050431251,0.8341432809829712,0.1552134752273559,0.0106532499194145,518.0203914642333
iDR5_3_SPLUS-s25s39_0005037,60.22117521524074,-32.77440210351776,0.0678367391228675,84.98388622427186,148.51747950660425,-110.16671882488488,1.0,1.0,0.0120000001043081,0.0667522773146629,0.0726029127836227,0.1200720369815826,0.0097499098628759,0.0142516614869236,0.0911589413881301,0.5697555541992188,0.4238999485969543,0.0065511497668921,203.5102173686025
iDR5_3_SPLUS-s25s39_0006479,59.78060313867959,-32.72698396212629,0.0607551038265228,77.1738299320551,132.49472154694425,-98.53929421586103,1.0,1.0,0.0154999978840351,0.0580658242106437,0.0663492381572723,0.1166991591453552,0.0136768836528062,0.016768729314208,0.1007234305143356,0.5128012895584106,0.4782499969005584,0.0084146261215209,182.2653114795684
iDR5_3_SPLUS-s25s39_0006918,59.9595630278464,-32.711099477252255,0.1053265333175659,133.09604905726525,230.15384336506608,-170.75642797828004,1.0,1.0,0.0110000036656856,0.1056493669748306,0.1020769104361534,0.1519715785980224,0.0091238571330904,0.0153398867696523,0.0945924147963523,0.675633430480957,0.312547892332077,0.0113812759518623,315.9795999526977
iDR5_3_SPLUS-s25s39_0008104,59.863589852017135,-32.67518676140694,0.0452448949217796,57.36238454918344,98.81053198240652,-73.27987620439401,1.0,1.0,0.0094999987632036,0.0452177561819553,0.045446254312992,0.0933170020580291,0.0082763787358999,0.0107215661555528,0.0884216725826263,0.5332460403442383,0.4608502388000488,0.0059165279380977,135.73468476533878
iDR5_3_SPLUS-s25s39_0013821,60.663446088302464,-32.45999474213299,0.0626734718680381,77.72647933154576,138.3001383491899,-100.91255039518911,1.0,1.0,0.011499997228384,0.0617964267730712,0.0652750581502914,0.1361702531576156,0.0094167506322264,0.0131659545004367,0.0938962697982788,0.5273872017860413,0.46594899892807,0.0065538664348423,188.02041560411428
iDR5_3_SPLUS-s25s39_0015100,60.9048247705582,-32.41363446001097,0.0513265281915664,63.20898941913817,113.58664742018962,-82.53732277127574,1.0,0.9850000143051147,0.0080000013113021,0.0502962172031402,0.0552921555936336,0.0924892276525497,0.0068088290281593,0.0092169847339391,0.0778767764568328,0.5876232385635376,0.4080289602279663,0.0043181111104786,153.9795845746992
iDR5_3_SPLUS-s25s39_0016336,61.00556897462112,-32.36864626512396,0.0620816349983215,76.25026417428649,137.59065545137236,-99.70894334209248,1.0,1.0,0.0060000028461217,0.061997402459383,0.0692122131586074,0.1024209111928939,0.0047733588144183,0.0109645379707217,0.0645662620663642,0.8046711683273315,0.1897192597389221,0.0054651806131005,186.2449049949645
iDR5_3_SPLUS-s25s39_0017190,61.16588555327219,-32.34734991063835,0.0464897975325584,56.82482867859732,103.2183553918437,-74.62319630929498,1.0,0.9950000047683716,0.0154999997466802,0.045054979622364,0.0580675043165683,0.1795285046100616,0.0106642711907625,0.0186789408326149,0.130311444401741,0.5538425445556641,0.4385154247283935,0.0077038267627358,139.4693925976752
iDR5_3_SPLUS-s25s39_0017644,60.012256169032405,-32.32305677778503,0.0977550968527793,123.8655252681867,214.6474069019666,-156.8067377588226,1.0,0.9919999837875366,0.0215000063180923,0.0955957919359207,0.1229871809482574,0.1536966860294342,0.0118668712675571,0.0193198435008525,0.0636510699987411,0.53484046459198,0.4563184976577759,0.0090701403096318,293.26529055833794
iDR5_3_SPLUS-s25s39_0017653,60.439984845695534,-32.3232429346576,0.0855918303132057,107.04719454269532,188.74371089004336,-137.29662227190968,1.0,0.9980000257492064,0.0275000017136335,0.0968422293663024,0.069853127002716,0.1167278438806533,0.023587267845869,0.0229368731379508,0.1091156080365181,0.5701290369033813,0.4230981469154358,0.0065500093623995,256.7754909396171
iDR5_3_SPLUS-s25s39_0017916,59.97495311335396,-32.31344387589509,0.1204081624746322,152.75754769252868,264.3169236831244,-193.09279062748828,1.0,1.0,0.0200000032782554,0.1243073642253875,0.1175659820437431,0.1163461357355117,0.0217656791210174,0.0170991383492946,0.0968104675412178,0.59880530834198,0.3947018980979919,0.0062793376855552,361.22448742389656
iDR5_3_SPLUS-s25s39_0018662,60.80636176043567,-32.287180862436834,0.108326531946659,134.00388206019736,239.8342420110752,-173.5921474724147,1.0,1.0,0.0190000049769878,0.1165284365415573,0.0990387648344039,0.118401825428009,0.0171024277806282,0.0161267295479774,0.07899110019207,0.5583494305610657,0.4325199723243713,0.0090965824201703,324.97959583997704
iDR5_3_SPLUS-s25s39_0019840,61.05543106372252,-32.24835471596367,0.0617551058530807,75.83068613848317,137.11485319900532,-98.85576342484488,1.0,0.9980000257492064,0.0209999997168779,0.0591377355158329,0.0819046199321746,0.1422902941703796,0.0140940016135573,0.0224929358810186,0.1126626431941986,0.5606739521026611,0.4315484762191772,0.0079098520800471,185.2653175592421
iDR5_3_SPLUS-s25s39_0020116,60.56620893693681,-32.2394506577629,0.0958367362618446,119.50468474281492,211.79449091169343,-153.37484832878647,1.0,1.0,0.0130000039935112,0.0928408354520797,0.1053145378828048,0.0987787693738937,0.0100083881989121,0.0135292466729879,0.0771060660481453,0.5093177556991577,0.4850460886955261,0.0057110115885734,287.5102087855338
iDR5_3_SPLUS-s25s39_0020551,60.565418423465765,-32.22485473008214,0.1287551075220108,160.58233099140338,284.5859703659393,-205.97339600367124,1.0,1.0,0.017999991774559,0.1369040161371231,0.1207439452409744,0.1163934394717216,0.0164183042943477,0.0150623209774494,0.0740604847669601,0.5499134063720703,0.4398702979087829,0.0100935716181993,386.2653225660324
iDR5_3_SPLUS-s25s39_0021000,60.88517680789334,-32.20990708769627,0.089408166706562,110.42269201347231,198.2696945640608,-142.9697162703603,1.0,1.0,0.0230000019073486,0.0970415994524955,0.0766210108995437,0.0996496155858039,0.0207587592303752,0.0207541845738887,0.087624505162239,0.5944148898124695,0.3986157774925232,0.0065754074603319,268.224500119686
iDR5_3_SPLUS-s25s39_0021445,60.484939867222,-32.19650240759103,0.0649183690547943,81.1924395806542,143.4191795408541,-103.77031589708275,1.0,1.0,0.0109999980777502,0.0648903548717498,0.0651348158717155,0.1238753572106361,0.0093252742663025,0.0140130883082747,0.0934958457946777,0.5829291939735413,0.4097679257392883,0.0071393898688256,194.7551071643829
iDR5_3_SPLUS-s25s39_0021838,60.39558850395027,-32.180680260581994,0.1235918402671814,155.0270373294477,272.84802086493494,-197.4716740005978,1.0,1.0,0.0244999974966049,0.1399097442626953,0.1102715209126472,0.1330044418573379,0.0189579240977764,0.0171783566474914,0.0681807547807693,0.5353482961654663,0.4552832245826721,0.0095862187445163,370.7755208015442
iDR5_3_SPLUS-s25s39_0022581,59.9649994974416,-32.15447225714518,0.0576734729111194,73.31843573033139,126.81229184241292,-92.0821096543654,1.0,1.0,0.0164999980479478,0.0552513264119625,0.0716505497694015,0.1407705694437027,0.011828220449388,0.0177061203867197,0.1069021373987197,0.5620385408401489,0.4299147725105285,0.008163827471435,173.0204187333582
iDR5_3_SPLUS-s25s39_0022904,60.541524963423015,-32.14364294319692,0.0434897951781749,54.328645044959046,96.1881453194982,-69.41541319714514,1.0,0.9919999837875366,0.0095000006258487,0.0423688367009162,0.0509085766971111,0.0977772176265716,0.0070008616894483,0.010933605954051,0.0826028510928154,0.5826601982116699,0.4124044775962829,0.0050218906253576,130.46938553452472
iDR5_3_SPLUS-s25s39_0025142,60.402947112906325,-32.06644443993587,0.0342448987066745,42.999065940781165,75.70111073407656,-54.54209336577576,0.996999979019165,1.0,0.01450000051409,0.0325321219861507,0.0461158156394958,0.1189546361565589,0.0097867231816053,0.0164637472480535,0.1071324199438095,0.5300635099411011,0.4630225300788879,0.0069490522146224,102.73469612002349
iDR5_3_SPLUS-s25s39_0028687,59.72395548743882,-31.9869026959262,0.0640816316008567,82.20748885559571,140.81638129126443,-101.83700267457588,1.0,1.0,0.0109999980777502,0.0635604262351989,0.0669411942362785,0.1240675300359726,0.0093680620193481,0.0142210032790899,0.0923400223255157,0.5822514295578003,0.4110785722732544,0.0067139072343707,192.2448948025701
iDR5_3_SPLUS-s25s39_0028992,59.916239563288045,-31.99470956675779,0.0823265239596366,104.9963955835633,181.246667040312,-130.85989273542816,1.0,1.0,0.0205000005662441,0.0963969081640243,0.0761885195970535,0.1282538026571273,0.0197160802781581,0.0149545352905988,0.0967933908104896,0.5379326939582825,0.4569964408874511,0.005253748036921,246.9795718789098
iDR5_3_SPLUS-s25s39_0029144,60.5256482805951,-32.0068477315717,0.0600816346704959,75.2048873219467,133.0631349023799,-95.53351493038856,1.0,0.9950000047683716,0.0065000001341104,0.0593714788556098,0.0625705271959304,0.0733300745487213,0.0054629947990179,0.007114041596651,0.0589857026934623,0.5928909778594971,0.4032416343688965,0.0037014735862612,180.2449040114877
iDR5_3_SPLUS-s25s39_0033222,60.350977354993056,-31.63064993117276,0.0483265295624733,61.065164168132,107.28030182049358,-76.03330653336296,1.0,1.0,0.0115000009536743,0.0464316792786121,0.0549849905073642,0.1205606311559677,0.0093581173568964,0.013078074902296,0.0964263752102851,0.5367709398269653,0.456436276435852,0.0068502631038427,144.9795886874199
iDR5_3_SPLUS-s25s39_0035537,60.804654212187,-31.67880561252329,0.0899183601140976,111.97826709178526,200.3997407811084,-141.66373906000857,1.0,0.9850000143051147,0.0280000008642673,0.0997701063752174,0.0797302722930908,0.135043978691101,0.0268129035830497,0.0249127522110939,0.0984954163432121,0.5510324239730835,0.4361197352409363,0.0122668966650962,269.7550803422928
iDR5_3_SPLUS-s25s39_0038157,61.32053172786028,-31.78801609806053,0.0621632672846317,76.07369589008255,139.0697348002411,-98.23872887878233,1.0,0.9980000257492064,0.0099999997764825,0.0611396729946136,0.0651511400938034,0.1105829328298568,0.0080038662999868,0.0112338121980428,0.0860746130347251,0.5166069269180298,0.4796315431594848,0.0036997790448367,186.4898018538951
iDR5_3_SPLUS-s25s39_0039952,60.461448088352384,-31.7943112430626,0.0595918372273445,74.9124102794345,132.19961017037417,-94.19170576064376,1.0,1.0,0.0090000033378601,0.0591941699385643,0.0612223632633686,0.0978825241327285,0.0075070271268486,0.0104840546846389,0.0791609212756156,0.6237269639968872,0.368840217590332,0.0074705178849399,178.7755116820335
iDR5_3_SPLUS-s25s39_0040470,60.009219180197206,-31.851422537989308,0.0570000000298023,72.60511843275694,125.80249716310053,-90.239838848873,1.0,1.0,0.0164999980479478,0.0529066435992717,0.0702148973941803,0.1235894560813903,0.0118000674992799,0.0157382525503635,0.1024550646543502,0.4997286796569824,0.4948998689651489,0.0053394427523016,171.00000008940688
iDR5_3_SPLUS-s44s21_0001873,49.390935512244994,-57.64274244764861,0.0549183674156665,57.39351894936652,66.94073159064381,-139.17315169650124,1.0,0.9980000257492064,0.0065000001341104,0.057433757930994,0.051229927688837,0.0663530975580215,0.0059417840093374,0.0060531655326485,0.0564797818660736,0.5528478622436523,0.4429306387901306,0.0043829632923007,164.75510224699948
iDR5_3_SPLUS-s44s21_0022608,49.59252576215349,-56.85165324776243,0.047510202974081,50.5202424843456,59.34539737571203,-119.33483728311332,1.0,1.0,0.0109999999403953,0.0468791425228118,0.055652555078268,0.1341004967689514,0.0086211636662483,0.0155300125479698,0.1033303290605545,0.6498069167137146,0.3431116938591003,0.0069278758019208,142.530608922243
iDR5_3_SPLUS-s44s21_0022843,48.88730288796407,-56.85126787770978,0.0397551022469997,42.88225530211715,49.13486734450573,-99.85534729430604,1.0,0.9980000257492064,0.0069999992847442,0.0394648127257823,0.0400422476232051,0.0055961348116397,0.007588465232402,0.0065413480624556,0.0609032288193702,0.5509501695632935,0.4437537789344787,0.0051020523533225,119.2653067409991
